,state,zip_code,av_rate
58,nevada, 89154,$40.00
59,nevada, 89156,$40.00
60,nevada, 89166,$40.00
61,nevada, 89169,$40.00
62,nevada, 89178,$40.00
63,nevada, 89179,$35.00
64,nevada, 89183,$45.00
65,nevada, 89027,$40.00
66,nevada, 89423,$40.00
67,nevada, 89030,$50.00
68,nevada, 89031,$40.00
69,nevada, 89032,$40.00
70,nevada, 89081,$45.00
71,nevada, 89084,$40.00
72,nevada, 89086,$40.00
73,nevada, 89048,$45.00
74,nevada, 89060,$40.00
75,nevada, 89501,$40.00
76,nevada, 89502,$35.00
77,nevada, 89503,$35.00
78,nevada, 89506,$40.00
79,nevada, 89508,$25.00
80,nevada, 89509,$45.00
81,nevada, 89511,$40.00
82,nevada, 89512,$40.00
83,nevada, 89519,$45.00
84,nevada, 89521,$35.00
85,nevada, 89523,$35.00
86,nevada, 89429,$40.00
87,nevada, 89431,$40.00
88,nevada, 89434,$35.00
89,nevada, 89436,$40.00
90,nevada, 89441,$25.00
91,nevada, 89815,$50.00
92,nevada, 89449,$45.00
0,new hampshire, 03809,$40.00
1,new hampshire, 03031,$40.00
2,new hampshire, 03216,$55.00
3,new hampshire, 03811,$40.00
4,new hampshire, 03032,$45.00
5,new hampshire, 03825,$45.00
6,new hampshire, 03110,$40.00
7,new hampshire, 03220,$45.00
8,new hampshire, 03570,$45.00
9,new hampshire, 03574,$45.00
10,new hampshire, 03304,$45.00
11,new hampshire, 03222,$40.00
12,new hampshire, 03033,$45.00
13,new hampshire, 03223,$45.00
14,new hampshire, 03741,$45.00
15,new hampshire, 03224,$50.00
16,new hampshire, 03225,$35.00
17,new hampshire, 03814,$50.00
18,new hampshire, 03227,$60.00
19,new hampshire, 03603,$45.00
20,new hampshire, 03036,$45.00
21,new hampshire, 03258,$45.00
22,new hampshire, 03743,$45.00
23,new hampshire, 03301,$45.00
24,new hampshire, 03303,$45.00
25,new hampshire, 03229,$45.00
26,new hampshire, 03818,$45.00
27,new hampshire, 03745,$40.00
28,new hampshire, 03819,$40.00
29,new hampshire, 03037,$45.00
30,new hampshire, 03038,$45.00
31,new hampshire, 03820,$50.00
32,new hampshire, 03444,$40.00
33,new hampshire, 03046,$45.00
34,new hampshire, 03824,$45.00
35,new hampshire, 03827,$40.00
36,new hampshire, 03233,$35.00
37,new hampshire, 03748,$45.00
38,new hampshire, 03042,$45.00
39,new hampshire, 03234,$45.00
40,new hampshire, 03833,$50.00
41,new hampshire, 03835,$40.00
42,new hampshire, 03447,$50.00
43,new hampshire, 03044,$45.00
44,new hampshire, 03237,$35.00
45,new hampshire, 03045,$45.00
46,new hampshire, 03581,$50.00
47,new hampshire, 03752,$45.00
48,new hampshire, 03753,$35.00
49,new hampshire, 03840,$50.00
50,new hampshire, 03048,$45.00
51,new hampshire, 03841,$50.00
52,new hampshire, 03842,$50.00
53,new hampshire, 03755,$45.00
54,new hampshire, 03450,$60.00
55,new hampshire, 03242,$55.00
56,new hampshire, 03244,$50.00
57,new hampshire, 03245,$50.00
58,new hampshire, 03049,$75.00
59,new hampshire, 03106,$45.00
60,new hampshire, 03051,$40.00
61,new hampshire, 03452,$30.00
62,new hampshire, 03431,$35.00
63,new hampshire, 03246,$35.00
64,new hampshire, 03584,$30.00
65,new hampshire, 03766,$45.00
66,new hampshire, 03861,$65.00
67,new hampshire, 03585,$40.00
68,new hampshire, 03252,$50.00
69,new hampshire, 03053,$45.00
70,new hampshire, 03307,$30.00
71,new hampshire, 03101,$40.00
72,new hampshire, 03102,$45.00
73,new hampshire, 03103,$45.00
74,new hampshire, 03104,$40.00
75,new hampshire, 03109,$45.00
76,new hampshire, 03456,$45.00
77,new hampshire, 03253,$45.00
78,new hampshire, 03054,$45.00
79,new hampshire, 03055,$40.00
80,new hampshire, 03771,$40.00
81,new hampshire, 03057,$55.00
82,new hampshire, 03060,$45.00
83,new hampshire, 03062,$40.00
84,new hampshire, 03063,$50.00
85,new hampshire, 03064,$55.00
86,new hampshire, 03070,$45.00
87,new hampshire, 03854,$50.00
88,new hampshire, 03071,$40.00
89,new hampshire, 03257,$45.00
90,new hampshire, 03255,$60.00
91,new hampshire, 03857,$50.00
92,new hampshire, 03858,$40.00
93,new hampshire, 03860,$35.00
94,new hampshire, 03862,$45.00
95,new hampshire, 03774,$50.00
96,new hampshire, 03260,$75.00
97,new hampshire, 03261,$50.00
98,new hampshire, 03290,$50.00
99,new hampshire, 03864,$35.00
100,new hampshire, 03076,$45.00
101,new hampshire, 03458,$50.00
102,new hampshire, 03263,$45.00
103,new hampshire, 03781,$40.00
104,new hampshire, 03865,$40.00
105,new hampshire, 03264,$35.00
106,new hampshire, 03801,$50.00
107,new hampshire, 03077,$55.00
108,new hampshire, 03461,$45.00
109,new hampshire, 03839,$45.00
110,new hampshire, 03867,$45.00
111,new hampshire, 03869,$45.00
112,new hampshire, 03266,$50.00
113,new hampshire, 03870,$45.00
114,new hampshire, 03079,$45.00
115,new hampshire, 03268,$50.00
116,new hampshire, 03269,$30.00
117,new hampshire, 03873,$40.00
118,new hampshire, 03874,$50.00
119,new hampshire, 03878,$50.00
120,new hampshire, 03607,$50.00
121,new hampshire, 03462,$40.00
122,new hampshire, 03884,$35.00
123,new hampshire, 03885,$55.00
124,new hampshire, 03782,$45.00
125,new hampshire, 03446,$45.00
126,new hampshire, 03285,$40.00
127,new hampshire, 03608,$60.00
128,new hampshire, 03215,$45.00
129,new hampshire, 03281,$40.00
130,new hampshire, 03784,$45.00
131,new hampshire, 03287,$25.00
132,new hampshire, 03086,$55.00
133,new hampshire, 03470,$45.00
134,new hampshire, 03087,$50.00
135,new hampshire, 03896,$50.00
136,new hampshire, 03894,$45.00
137,new hampshire, 03785,$35.00
0,new jersey, 08201,$65.00
1,new jersey, 08205,$40.00
2,new jersey, 07401,$60.00
3,new jersey, 07711,$45.00
4,new jersey, 08501,$40.00
5,new jersey, 08001,$40.00
6,new jersey, 08096,$45.00
7,new jersey, 07620,$150.00
8,new jersey, 07821,$55.00
9,new jersey, 08801,$50.00
10,new jersey, 07712,$60.00
11,new jersey, 08802,$40.00
12,new jersey, 08004,$50.00
13,new jersey, 08401,$45.00
14,new jersey, 07716,$65.00
15,new jersey, 08106,$45.00
16,new jersey, 08202,$45.00
17,new jersey, 07001,$40.00
18,new jersey, 07717,$45.00
19,new jersey, 08005,$45.00
20,new jersey, 08007,$50.00
21,new jersey, 07920,$60.00
22,new jersey, 07002,$45.00
23,new jersey, 08721,$45.00
24,new jersey, 08008,$40.00
25,new jersey, 08722,$55.00
26,new jersey, 07921,$50.00
27,new jersey, 08502,$50.00
28,new jersey, 07109,$40.00
29,new jersey, 08031,$45.00
30,new jersey, 07719,$55.00
31,new jersey, 07823,$45.00
32,new jersey, 07621,$55.00
33,new jersey, 07922,$50.00
34,new jersey, 08009,$45.00
35,new jersey, 07924,$60.00
36,new jersey, 08010,$65.00
37,new jersey, 08012,$45.00
38,new jersey, 07825,$55.00
39,new jersey, 07003,$50.00
40,new jersey, 07403,$50.00
41,new jersey, 08804,$35.00
42,new jersey, 07005,$50.00
43,new jersey, 08505,$45.00
44,new jersey, 08805,$40.00
45,new jersey, 07720,$55.00
46,new jersey, 07826,$50.00
47,new jersey, 08723,$40.00
48,new jersey, 08724,$50.00
49,new jersey, 08302,$35.00
50,new jersey, 08807,$55.00
51,new jersey, 08730,$60.00
52,new jersey, 08203,$50.00
53,new jersey, 08015,$45.00
54,new jersey, 07828,$55.00
55,new jersey, 08310,$40.00
56,new jersey, 08016,$45.00
57,new jersey, 07405,$60.00
58,new jersey, 07006,$50.00
59,new jersey, 07830,$70.00
60,new jersey, 08102,$50.00
61,new jersey, 08103,$35.00
62,new jersey, 08104,$50.00
63,new jersey, 08105,$45.00
64,new jersey, 08210,$50.00
65,new jersey, 08204,$45.00
66,new jersey, 07072,$45.00
67,new jersey, 07008,$55.00
68,new jersey, 07009,$50.00
69,new jersey, 07927,$45.00
70,new jersey, 07928,$55.00
71,new jersey, 08002,$50.00
72,new jersey, 08003,$50.00
73,new jersey, 08034,$50.00
74,new jersey, 07930,$45.00
75,new jersey, 07066,$45.00
76,new jersey, 08510,$45.00
77,new jersey, 08312,$35.00
78,new jersey, 08021,$50.00
79,new jersey, 07010,$50.00
80,new jersey, 07721,$65.00
81,new jersey, 07011,$55.00
82,new jersey, 07012,$55.00
83,new jersey, 07013,$65.00
84,new jersey, 07014,$55.00
85,new jersey, 08809,$55.00
86,new jersey, 07624,$65.00
87,new jersey, 08108,$45.00
88,new jersey, 07067,$50.00
89,new jersey, 07722,$60.00
90,new jersey, 07832,$45.00
91,new jersey, 08022,$35.00
92,new jersey, 08512,$50.00
93,new jersey, 07016,$55.00
94,new jersey, 08514,$45.00
95,new jersey, 07626,$40.00
96,new jersey, 08810,$70.00
97,new jersey, 07723,$40.00
98,new jersey, 07834,$50.00
99,new jersey, 07801,$60.00
100,new jersey, 07628,$60.00
101,new jersey, 08812,$50.00
102,new jersey, 08816,$50.00
103,new jersey, 07936,$65.00
104,new jersey, 07017,$45.00
105,new jersey, 07018,$70.00
106,new jersey, 07073,$40.00
107,new jersey, 07724,$55.00
108,new jersey, 07020,$50.00
109,new jersey, 08817,$50.00
110,new jersey, 08820,$50.00
111,new jersey, 08837,$50.00
112,new jersey, 08215,$40.00
113,new jersey, 08234,$45.00
114,new jersey, 07201,$40.00
115,new jersey, 07202,$50.00
116,new jersey, 07208,$55.00
117,new jersey, 08318,$45.00
118,new jersey, 07407,$50.00
119,new jersey, 07630,$60.00
120,new jersey, 07632,$55.00
121,new jersey, 07631,$50.00
122,new jersey, 07726,$50.00
123,new jersey, 07704,$55.00
124,new jersey, 07410,$60.00
125,new jersey, 07022,$40.00
126,new jersey, 07023,$50.00
127,new jersey, 07727,$35.00
128,new jersey, 07836,$50.00
129,new jersey, 08822,$65.00
130,new jersey, 08518,$45.00
131,new jersey, 07932,$50.00
132,new jersey, 08863,$45.00
133,new jersey, 08731,$50.00
134,new jersey, 07024,$65.00
135,new jersey, 07417,$85.00
136,new jersey, 08823,$60.00
137,new jersey, 07416,$50.00
138,new jersey, 08322,$50.00
139,new jersey, 07728,$45.00
140,new jersey, 08825,$70.00
141,new jersey, 07026,$50.00
142,new jersey, 07027,$50.00
143,new jersey, 08027,$35.00
144,new jersey, 07933,$65.00
145,new jersey, 07934,$80.00
146,new jersey, 08028,$45.00
147,new jersey, 08826,$55.00
148,new jersey, 07028,$45.00
149,new jersey, 07452,$60.00
150,new jersey, 08030,$60.00
151,new jersey, 07838,$55.00
152,new jersey, 08032,$50.00
153,new jersey, 07601,$55.00
154,new jersey, 07840,$45.00
155,new jersey, 08035,$50.00
156,new jersey, 08033,$60.00
157,new jersey, 08036,$45.00
158,new jersey, 07508,$50.00
159,new jersey, 07419,$50.00
160,new jersey, 08037,$50.00
161,new jersey, 08827,$55.00
162,new jersey, 07640,$80.00
163,new jersey, 07029,$45.00
164,new jersey, 07604,$60.00
165,new jersey, 07420,$45.00
166,new jersey, 07641,$90.00
167,new jersey, 07506,$65.00
168,new jersey, 07730,$50.00
169,new jersey, 07421,$55.00
170,new jersey, 08829,$40.00
171,new jersey, 07422,$45.00
172,new jersey, 08904,$50.00
173,new jersey, 07732,$30.00
174,new jersey, 08520,$50.00
175,new jersey, 08844,$65.00
176,new jersey, 07642,$55.00
177,new jersey, 07205,$60.00
178,new jersey, 07423,$60.00
179,new jersey, 07030,$60.00
180,new jersey, 07733,$60.00
181,new jersey, 07843,$65.00
182,new jersey, 08525,$40.00
183,new jersey, 07731,$50.00
184,new jersey, 07111,$50.00
185,new jersey, 08830,$50.00
186,new jersey, 08527,$50.00
187,new jersey, 07302,$60.00
188,new jersey, 07304,$50.00
189,new jersey, 07305,$50.00
190,new jersey, 07306,$50.00
191,new jersey, 07307,$55.00
192,new jersey, 07310,$45.00
193,new jersey, 08041,$45.00
194,new jersey, 07734,$35.00
195,new jersey, 07032,$35.00
196,new jersey, 08832,$50.00
197,new jersey, 08824,$60.00
198,new jersey, 07033,$55.00
199,new jersey, 07847,$50.00
200,new jersey, 07735,$55.00
201,new jersey, 07848,$40.00
202,new jersey, 07034,$40.00
203,new jersey, 07849,$60.00
204,new jersey, 08733,$35.00
205,new jersey, 08701,$45.00
206,new jersey, 08530,$60.00
207,new jersey, 07850,$55.00
208,new jersey, 08326,$45.00
209,new jersey, 08734,$45.00
210,new jersey, 08833,$50.00
211,new jersey, 07852,$60.00
212,new jersey, 08220,$35.00
213,new jersey, 07737,$50.00
214,new jersey, 07605,$60.00
215,new jersey, 07035,$60.00
216,new jersey, 07036,$55.00
217,new jersey, 08221,$30.00
218,new jersey, 07424,$60.00
219,new jersey, 07643,$40.00
220,new jersey, 07739,$65.00
221,new jersey, 07039,$55.00
222,new jersey, 07644,$55.00
223,new jersey, 07740,$50.00
224,new jersey, 07853,$50.00
225,new jersey, 08403,$50.00
226,new jersey, 08048,$50.00
227,new jersey, 07071,$50.00
228,new jersey, 07940,$50.00
229,new jersey, 08049,$40.00
230,new jersey, 07430,$50.00
231,new jersey, 08050,$40.00
232,new jersey, 08736,$50.00
233,new jersey, 08759,$45.00
234,new jersey, 08738,$40.00
235,new jersey, 08051,$40.00
236,new jersey, 08052,$45.00
237,new jersey, 07040,$55.00
238,new jersey, 08402,$60.00
239,new jersey, 07746,$65.00
240,new jersey, 08053,$45.00
241,new jersey, 08223,$75.00
242,new jersey, 07747,$50.00
243,new jersey, 08330,$50.00
244,new jersey, 07607,$55.00
245,new jersey, 08055,$45.00
246,new jersey, 07945,$60.00
247,new jersey, 08109,$45.00
248,new jersey, 08840,$55.00
249,new jersey, 08846,$50.00
250,new jersey, 07748,$60.00
251,new jersey, 07432,$45.00
252,new jersey, 08848,$60.00
253,new jersey, 07041,$55.00
254,new jersey, 07946,$60.00
255,new jersey, 08850,$50.00
256,new jersey, 08332,$40.00
257,new jersey, 07803,$75.00
258,new jersey, 08341,$25.00
259,new jersey, 07750,$50.00
260,new jersey, 08852,$50.00
261,new jersey, 08831,$55.00
262,new jersey, 07827,$35.00
263,new jersey, 07042,$55.00
264,new jersey, 07043,$55.00
265,new jersey, 07645,$65.00
266,new jersey, 07045,$55.00
267,new jersey, 08057,$45.00
268,new jersey, 07751,$55.00
269,new jersey, 07950,$55.00
270,new jersey, 07960,$60.00
271,new jersey, 07856,$60.00
272,new jersey, 08060,$45.00
273,new jersey, 08054,$45.00
274,new jersey, 08061,$55.00
275,new jersey, 07046,$50.00
276,new jersey, 07092,$65.00
277,new jersey, 08062,$45.00
278,new jersey, 07753,$50.00
279,new jersey, 08853,$60.00
280,new jersey, 07857,$60.00
281,new jersey, 08901,$45.00
282,new jersey, 08903,$40.00
283,new jersey, 08533,$60.00
284,new jersey, 07646,$45.00
285,new jersey, 07974,$55.00
286,new jersey, 07102,$45.00
287,new jersey, 07103,$45.00
288,new jersey, 07104,$50.00
289,new jersey, 07105,$55.00
290,new jersey, 07106,$45.00
291,new jersey, 07107,$70.00
292,new jersey, 07114,$60.00
293,new jersey, 08344,$40.00
294,new jersey, 07435,$50.00
295,new jersey, 07860,$55.00
296,new jersey, 07031,$65.00
297,new jersey, 07047,$50.00
298,new jersey, 08902,$40.00
299,new jersey, 08225,$50.00
300,new jersey, 07647,$45.00
301,new jersey, 07648,$45.00
302,new jersey, 07110,$65.00
303,new jersey, 07438,$50.00
304,new jersey, 07755,$50.00
305,new jersey, 07436,$60.00
306,new jersey, 08107,$50.00
307,new jersey, 08226,$50.00
308,new jersey, 07756,$55.00
309,new jersey, 07757,$50.00
310,new jersey, 07439,$60.00
311,new jersey, 08857,$60.00
312,new jersey, 07649,$55.00
313,new jersey, 07050,$45.00
314,new jersey, 07863,$30.00
315,new jersey, 07650,$60.00
316,new jersey, 08065,$55.00
317,new jersey, 07652,$45.00
318,new jersey, 07656,$50.00
319,new jersey, 08859,$50.00
320,new jersey, 07054,$55.00
321,new jersey, 07055,$60.00
322,new jersey, 07501,$40.00
323,new jersey, 07503,$60.00
324,new jersey, 07504,$55.00
325,new jersey, 07505,$60.00
326,new jersey, 07522,$45.00
327,new jersey, 07977,$45.00
328,new jersey, 08068,$60.00
329,new jersey, 08534,$60.00
330,new jersey, 08069,$35.00
331,new jersey, 08110,$35.00
332,new jersey, 08070,$40.00
333,new jersey, 07440,$40.00
334,new jersey, 08535,$50.00
335,new jersey, 08861,$65.00
336,new jersey, 08865,$45.00
337,new jersey, 07058,$60.00
338,new jersey, 08854,$45.00
339,new jersey, 08071,$45.00
340,new jersey, 08867,$35.00
341,new jersey, 07060,$45.00
342,new jersey, 07062,$60.00
343,new jersey, 07063,$60.00
344,new jersey, 08536,$55.00
345,new jersey, 08232,$40.00
346,new jersey, 08742,$50.00
347,new jersey, 08240,$40.00
348,new jersey, 07442,$55.00
349,new jersey, 07444,$55.00
350,new jersey, 07758,$55.00
351,new jersey, 07865,$50.00
352,new jersey, 08241,$40.00
353,new jersey, 07979,$25.00
354,new jersey, 08550,$50.00
355,new jersey, 08540,$55.00
356,new jersey, 08542,$50.00
357,new jersey, 08544,$50.00
358,new jersey, 07065,$45.00
359,new jersey, 07446,$55.00
360,new jersey, 07869,$60.00
361,new jersey, 08869,$60.00
362,new jersey, 07701,$55.00
363,new jersey, 07660,$50.00
364,new jersey, 07657,$55.00
365,new jersey, 07450,$55.00
366,new jersey, 07456,$65.00
367,new jersey, 08242,$60.00
368,new jersey, 07661,$55.00
369,new jersey, 08075,$45.00
370,new jersey, 08077,$45.00
371,new jersey, 07662,$50.00
372,new jersey, 07866,$50.00
373,new jersey, 08553,$45.00
374,new jersey, 08554,$45.00
375,new jersey, 08555,$60.00
376,new jersey, 07068,$50.00
377,new jersey, 07204,$50.00
378,new jersey, 07203,$50.00
379,new jersey, 07760,$55.00
380,new jersey, 08078,$45.00
381,new jersey, 07070,$55.00
382,new jersey, 07663,$50.00
383,new jersey, 07458,$65.00
384,new jersey, 08079,$40.00
385,new jersey, 08872,$60.00
386,new jersey, 07076,$55.00
387,new jersey, 08751,$40.00
388,new jersey, 07094,$45.00
389,new jersey, 08080,$40.00
390,new jersey, 07078,$60.00
391,new jersey, 07702,$80.00
392,new jersey, 08081,$50.00
393,new jersey, 08558,$50.00
394,new jersey, 08083,$45.00
395,new jersey, 08244,$40.00
396,new jersey, 08873,$50.00
397,new jersey, 08876,$45.00
398,new jersey, 08879,$50.00
399,new jersey, 08880,$45.00
400,new jersey, 07606,$50.00
401,new jersey, 07079,$55.00
402,new jersey, 07080,$60.00
403,new jersey, 08882,$55.00
404,new jersey, 07871,$60.00
405,new jersey, 08884,$55.00
406,new jersey, 07762,$65.00
407,new jersey, 07081,$50.00
408,new jersey, 07874,$50.00
409,new jersey, 08886,$55.00
410,new jersey, 08559,$55.00
411,new jersey, 08084,$45.00
412,new jersey, 07876,$45.00
413,new jersey, 07901,$70.00
414,new jersey, 07461,$50.00
415,new jersey, 08085,$50.00
416,new jersey, 07666,$65.00
417,new jersey, 07670,$65.00
418,new jersey, 08086,$45.00
419,new jersey, 08753,$50.00
420,new jersey, 08754,$100.00
421,new jersey, 08755,$40.00
422,new jersey, 08757,$50.00
423,new jersey, 07512,$50.00
424,new jersey, 07082,$55.00
425,new jersey, 08609,$55.00
426,new jersey, 08610,$40.00
427,new jersey, 08611,$60.00
428,new jersey, 08618,$45.00
429,new jersey, 08619,$45.00
430,new jersey, 08620,$45.00
431,new jersey, 08628,$55.00
432,new jersey, 08629,$55.00
433,new jersey, 08638,$40.00
434,new jersey, 08641,$40.00
435,new jersey, 08648,$55.00
436,new jersey, 08690,$50.00
437,new jersey, 08691,$45.00
438,new jersey, 08087,$40.00
439,new jersey, 07087,$50.00
440,new jersey, 07083,$50.00
441,new jersey, 07088,$65.00
442,new jersey, 08406,$50.00
443,new jersey, 07462,$55.00
444,new jersey, 07044,$50.00
445,new jersey, 08251,$40.00
446,new jersey, 08088,$65.00
447,new jersey, 08360,$45.00
448,new jersey, 08361,$40.00
449,new jersey, 08043,$50.00
450,new jersey, 07463,$50.00
451,new jersey, 07057,$45.00
452,new jersey, 08758,$45.00
453,new jersey, 07059,$55.00
454,new jersey, 07882,$55.00
455,new jersey, 07069,$55.00
456,new jersey, 07470,$55.00
457,new jersey, 07086,$50.00
458,new jersey, 08090,$50.00
459,new jersey, 08091,$35.00
460,new jersey, 07764,$45.00
461,new jersey, 07480,$50.00
462,new jersey, 07093,$60.00
463,new jersey, 07052,$65.00
464,new jersey, 07090,$60.00
465,new jersey, 08093,$50.00
466,new jersey, 07675,$50.00
467,new jersey, 07885,$55.00
468,new jersey, 07981,$55.00
469,new jersey, 08889,$55.00
470,new jersey, 08260,$40.00
471,new jersey, 08094,$45.00
472,new jersey, 08046,$45.00
473,new jersey, 07075,$50.00
474,new jersey, 08270,$40.00
475,new jersey, 07095,$50.00
476,new jersey, 07677,$60.00
477,new jersey, 08098,$50.00
478,new jersey, 08562,$50.00
479,new jersey, 07481,$65.00
0,new mexico, 88310,$35.00
1,new mexico, 87102,$40.00
2,new mexico, 87103,$40.00
3,new mexico, 87104,$30.00
4,new mexico, 87105,$40.00
5,new mexico, 87106,$35.00
6,new mexico, 87107,$35.00
7,new mexico, 87108,$40.00
8,new mexico, 87109,$35.00
9,new mexico, 87110,$40.00
10,new mexico, 87111,$45.00
11,new mexico, 87112,$40.00
12,new mexico, 87113,$40.00
13,new mexico, 87114,$40.00
14,new mexico, 87120,$45.00
15,new mexico, 87121,$45.00
16,new mexico, 87122,$50.00
17,new mexico, 87123,$35.00
18,new mexico, 87181,$35.00
19,new mexico, 87192,$40.00
20,new mexico, 87410,$30.00
21,new mexico, 87004,$45.00
22,new mexico, 87068,$35.00
23,new mexico, 88220,$45.00
24,new mexico, 87008,$45.00
25,new mexico, 88081,$50.00
26,new mexico, 88101,$40.00
27,new mexico, 87048,$40.00
28,new mexico, 88030,$15.00
29,new mexico, 87015,$50.00
30,new mexico, 87016,$35.00
31,new mexico, 87401,$40.00
32,new mexico, 87402,$50.00
33,new mexico, 87301,$35.00
34,new mexico, 88240,$45.00
35,new mexico, 87539,$35.00
36,new mexico, 88001,$40.00
37,new mexico, 88003,$45.00
38,new mexico, 88005,$40.00
39,new mexico, 88007,$40.00
40,new mexico, 88011,$40.00
41,new mexico, 88012,$40.00
42,new mexico, 87701,$40.00
43,new mexico, 87544,$45.00
44,new mexico, 87031,$45.00
45,new mexico, 88256,$40.00
46,new mexico, 87036,$40.00
47,new mexico, 87549,$30.00
48,new mexico, 87042,$50.00
49,new mexico, 87043,$40.00
50,new mexico, 88130,$30.00
51,new mexico, 87830,$35.00
52,new mexico, 87124,$40.00
53,new mexico, 87144,$40.00
54,new mexico, 88201,$35.00
55,new mexico, 88345,$25.00
56,new mexico, 87047,$35.00
57,new mexico, 87567,$40.00
58,new mexico, 87501,$40.00
59,new mexico, 87502,$40.00
60,new mexico, 87505,$50.00
61,new mexico, 87506,$55.00
62,new mexico, 87507,$45.00
63,new mexico, 87508,$55.00
64,new mexico, 88008,$45.00
65,new mexico, 88061,$40.00
66,new mexico, 87801,$45.00
67,new mexico, 87056,$35.00
68,new mexico, 87571,$45.00
69,new mexico, 88267,$40.00
70,new mexico, 88135,$35.00
71,new mexico, 87059,$45.00
0,new york, 12404,$50.00
1,new york, 13605,$45.00
2,new york, 14801,$40.00
3,new york, 12201,$60.00
4,new york, 12202,$50.00
5,new york, 12203,$45.00
6,new york, 12204,$50.00
7,new york, 12205,$40.00
8,new york, 12206,$45.00
9,new york, 12207,$40.00
10,new york, 12208,$40.00
11,new york, 12209,$55.00
12,new york, 12210,$45.00
13,new york, 12211,$40.00
14,new york, 11507,$60.00
15,new york, 14411,$45.00
16,new york, 14803,$20.00
17,new york, 14802,$45.00
18,new york, 14804,$35.00
19,new york, 12009,$35.00
20,new york, 11930,$175.00
21,new york, 10501,$60.00
22,new york, 12501,$45.00
23,new york, 11701,$50.00
24,new york, 12010,$40.00
25,new york, 12502,$35.00
26,new york, 14709,$50.00
27,new york, 12504,$40.00
28,new york, 13732,$40.00
29,new york, 14008,$50.00
30,new york, 11931,$60.00
31,new york, 14009,$60.00
32,new york, 10502,$95.00
33,new york, 14807,$45.00
34,new york, 10504,$110.00
35,new york, 11692,$35.00
36,new york, 11102,$55.00
37,new york, 11103,$55.00
38,new york, 11105,$55.00
39,new york, 11106,$55.00
40,new york, 11509,$70.00
41,new york, 13021,$40.00
42,new york, 12018,$40.00
43,new york, 14414,$50.00
44,new york, 11702,$55.00
45,new york, 10505,$55.00
46,new york, 11510,$50.00
47,new york, 13027,$40.00
48,new york, 12019,$40.00
49,new york, 12020,$45.00
50,new york, 14020,$45.00
51,new york, 14810,$40.00
52,new york, 11706,$50.00
53,new york, 11705,$55.00
54,new york, 11360,$60.00
55,new york, 11361,$60.00
56,new york, 11709,$80.00
57,new york, 12508,$50.00
58,new york, 10507,$75.00
59,new york, 10506,$95.00
60,new york, 14711,$40.00
61,new york, 11426,$60.00
62,new york, 11710,$55.00
63,new york, 11713,$55.00
64,new york, 14813,$45.00
65,new york, 14416,$40.00
66,new york, 12022,$50.00
67,new york, 11714,$55.00
68,new york, 14814,$40.00
69,new york, 12410,$40.00
70,new york, 13901,$40.00
71,new york, 13902,$40.00
72,new york, 13903,$45.00
73,new york, 13904,$40.00
74,new york, 13905,$40.00
75,new york, 13612,$60.00
76,new york, 12411,$40.00
77,new york, 11715,$65.00
78,new york, 11716,$45.00
79,new york, 13309,$50.00
80,new york, 14815,$50.00
81,new york, 13613,$25.00
82,new york, 11717,$60.00
83,new york, 10509,$65.00
84,new york, 10510,$80.00
85,new york, 11932,$60.00
86,new york, 12025,$40.00
87,new york, 14420,$35.00
88,new york, 10451,$45.00
89,new york, 10452,$40.00
90,new york, 10453,$45.00
91,new york, 10454,$60.00
92,new york, 10455,$35.00
93,new york, 10456,$40.00
94,new york, 10457,$45.00
95,new york, 10458,$45.00
96,new york, 10459,$45.00
97,new york, 10460,$40.00
98,new york, 10461,$50.00
99,new york, 10462,$55.00
100,new york, 10463,$55.00
101,new york, 10464,$95.00
102,new york, 10465,$60.00
103,new york, 10466,$45.00
104,new york, 10467,$50.00
105,new york, 10468,$45.00
106,new york, 10469,$45.00
107,new york, 10470,$75.00
108,new york, 10471,$55.00
109,new york, 10472,$50.00
110,new york, 10473,$45.00
111,new york, 10475,$50.00
112,new york, 10708,$70.00
113,new york, 11719,$60.00
114,new york, 11201,$65.00
115,new york, 11203,$55.00
116,new york, 11204,$55.00
117,new york, 11205,$55.00
118,new york, 11206,$50.00
119,new york, 11207,$50.00
120,new york, 11208,$50.00
121,new york, 11209,$60.00
122,new york, 11210,$50.00
123,new york, 11211,$60.00
124,new york, 11212,$40.00
125,new york, 11213,$50.00
126,new york, 11214,$40.00
127,new york, 11215,$60.00
128,new york, 11216,$55.00
129,new york, 11217,$70.00
130,new york, 11218,$65.00
131,new york, 11219,$45.00
132,new york, 11220,$55.00
133,new york, 11221,$50.00
134,new york, 11222,$65.00
135,new york, 11223,$50.00
136,new york, 11224,$50.00
137,new york, 11225,$60.00
138,new york, 11226,$50.00
139,new york, 11228,$50.00
140,new york, 11229,$55.00
141,new york, 11230,$60.00
142,new york, 11231,$60.00
143,new york, 11232,$45.00
144,new york, 11233,$55.00
145,new york, 11234,$50.00
146,new york, 11235,$50.00
147,new york, 11236,$45.00
148,new york, 11237,$50.00
149,new york, 11238,$60.00
150,new york, 11239,$45.00
151,new york, 11249,$65.00
152,new york, 14817,$50.00
153,new york, 12916,$50.00
154,new york, 14201,$35.00
155,new york, 14202,$35.00
156,new york, 14203,$40.00
157,new york, 14206,$60.00
158,new york, 14207,$40.00
159,new york, 14208,$40.00
160,new york, 14209,$40.00
161,new york, 14210,$35.00
162,new york, 14212,$20.00
